date,campaign,adgroup,ad,impressions,clicks,cost,conversions,revenue
11-12-2020,campaign 1,adgroup 1,ad 2,454,236,3.04,5,687.63
11-12-2020,campaign 1,adgroup 4,ad 2,3,0,0,0,0
11-12-2020,campaign 1,adgroup 2,ad 2,17,10,0.11,0,0
11-12-2020,campaign 1,adgroup 3,ad 3,239,123,2.24,1,84.14
11-12-2020,campaign 1,adgroup 1,ad 3,43,18,0.27,0,0
11-12-2020,campaign 1,adgroup 4,ad 3,8,4,0.07,0,0
11-12-2020,campaign 1,adgroup 3,ad 4,38,17,0.29,0,0
11-12-2020,campaign 1,adgroup 3,ad 5,7,1,0.01,0,0
11-12-2020,campaign 1,adgroup 4,ad 32,1,1,0.01,0,0
11-12-2020,campaign 1,adgroup 2,ad 32,6,1,0.01,0,0
11-12-2020,campaign 1,adgroup 4,ad 32,19,7,0.1,1,166
11-12-2020,campaign 1,adgroup 1,ad 32,27,12,0.2,0,0
11-12-2020,campaign 1,adgroup 3,ad 32,10,2,0.03,0,0
11-12-2020,campaign 1,adgroup 1,ad 32,146,63,0.79,3,518.3
11-12-2020,campaign 1,adgroup 3,ad 32,295,146,2.28,1,51
11-12-2020,campaign 1,adgroup 3,ad 6,217,127,1.38,3,599.19
11-12-2020,campaign 1,adgroup 3,ad 7,9,6,0.07,0,0
11-12-2020,campaign 1,adgroup 1,ad 7,15,7,0.07,0,0
11-12-2020,campaign 1,adgroup 3,ad 8,154,69,1.04,2,114
11-12-2020,campaign 1,adgroup 1,ad 10,13,1,0.01,0,0
11-12-2020,campaign 1,adgroup 4,ad 10,1,0,0,0,0
11-12-2020,campaign 1,adgroup 3,ad 50,7,2,0.04,0,0
11-12-2020,campaign 1,adgroup 1,ad 50,30,13,0.24,0,0
11-12-2020,campaign 1,adgroup 3,ad 49,110,56,0.96,1,59.5
11-12-2020,campaign 1,adgroup 1,ad 49,647,305,4.22,6,1569.98
11-12-2020,campaign 1,adgroup 4,ad 49,5,3,0.04,1,147
11-12-2020,campaign 1,adgroup 2,ad 49,1,0,0,0,0
12-12-2020,campaign 1,adgroup 4,ad 1,3,1,0.02,0,0
12-12-2020,campaign 1,adgroup 1,ad 1,17,4,0.06,1,56
12-12-2020,campaign 1,adgroup 3,ad 1,21,18,0.31,0,0
12-12-2020,campaign 1,adgroup 4,ad 2,1,1,0.01,0,0
12-12-2020,campaign 1,adgroup 2,ad 2,12,6,0.09,0,0
12-12-2020,campaign 1,adgroup 1,ad 2,477,233,3.05,7,858.8
12-12-2020,campaign 1,adgroup 3,ad 3,284,153,2.8,2,214
12-12-2020,campaign 1,adgroup 1,ad 3,40,24,0.36,0,0
12-12-2020,campaign 1,adgroup 4,ad 3,8,7,0.11,0,0
12-12-2020,campaign 1,adgroup 3,ad 4,44,22,0.34,1,149
12-12-2020,campaign 1,adgroup 3,ad 5,13,4,0.08,0,0
12-12-2020,campaign 1,adgroup 3,ad 32,15,5,0.06,0,0
12-12-2020,campaign 1,adgroup 3,ad 32,135,50,0.74,2,520
12-12-2020,campaign 1,adgroup 1,ad 32,76,29,0.38,0,0
12-12-2020,campaign 1,adgroup 2,ad 32,1,0,0,0,0
12-12-2020,campaign 1,adgroup 1,ad 32,15,6,0.09,0,0
12-12-2020,campaign 1,adgroup 4,ad 32,6,4,0.06,0,0
12-12-2020,campaign 1,adgroup 3,ad 6,302,155,1.87,7,1109.72
12-12-2020,campaign 1,adgroup 3,ad 7,33,19,0.27,2,145.21
12-12-2020,campaign 1,adgroup 1,ad 7,20,6,0.1,0,0
12-12-2020,campaign 1,adgroup 3,ad 8,286,128,2.07,3,466.9
12-12-2020,campaign 1,adgroup 4,ad 10,1,0,0,0,0
12-12-2020,campaign 1,adgroup 1,ad 10,12,2,0.03,0,0
12-12-2020,campaign 1,adgroup 3,ad 50,5,3,0.06,0,0
12-12-2020,campaign 1,adgroup 1,ad 50,5,2,0.02,0,0
12-12-2020,campaign 1,adgroup 4,ad 50,1,0,0,0,0
12-12-2020,campaign 1,adgroup 3,ad 51,360,162,2.92,2,260
12-12-2020,campaign 1,adgroup 4,ad 51,11,4,0.06,0,0
12-12-2020,campaign 1,adgroup 1,ad 51,863,400,5.51,7,729.9
13-12-2020,campaign 1,adgroup 4,ad 1,4,1,0.01,0,0
13-12-2020,campaign 1,adgroup 1,ad 1,10,5,0.05,0,0
13-12-2020,campaign 1,adgroup 3,ad 1,20,11,0.16,0,0
13-12-2020,campaign 1,adgroup 2,ad 2,15,5,0.07,0,0
13-12-2020,campaign 1,adgroup 1,ad 2,723,282,3.5,6,863.5
13-12-2020,campaign 1,adgroup 4,ad 2,7,3,0.05,0,0
13-12-2020,campaign 1,adgroup 2,ad 3,1,1,0.01,0,0
13-12-2020,campaign 1,adgroup 3,ad 3,286,145,2.41,2,215.7
13-12-2020,campaign 1,adgroup 4,ad 3,2,0,0,0,0
13-12-2020,campaign 1,adgroup 1,ad 3,37,18,0.21,1,59
13-12-2020,campaign 1,adgroup 3,ad 4,43,19,0.32,0,0
13-12-2020,campaign 1,adgroup 3,ad 5,9,4,0.05,0,0
13-12-2020,campaign 1,adgroup 1,ad 32,212,92,1.19,2,50
13-12-2020,campaign 1,adgroup 1,ad 32,124,46,0.52,1,251
13-12-2020,campaign 1,adgroup 4,ad 32,14,3,0.05,0,0
13-12-2020,campaign 1,adgroup 2,ad 32,13,7,0.09,0,0
13-12-2020,campaign 1,adgroup 3,ad 32,333,144,2.14,1,59
13-12-2020,campaign 1,adgroup 3,ad 32,21,4,0.07,0,0
13-12-2020,campaign 1,adgroup 3,ad 6,158,78,0.86,2,491
13-12-2020,campaign 1,adgroup 3,ad 7,16,8,0.1,0,0
13-12-2020,campaign 1,adgroup 1,ad 7,16,5,0.05,0,0
13-12-2020,campaign 1,adgroup 3,ad 8,192,84,1.25,1,62
13-12-2020,campaign 1,adgroup 1,ad 10,15,1,0.01,0,0
13-12-2020,campaign 1,adgroup 4,ad 10,1,0,0,0,0
14-12-2020,campaign 1,adgroup 4,ad 1,2,1,0.02,0,0
14-12-2020,campaign 1,adgroup 1,ad 1,11,3,0.04,0,0
14-12-2020,campaign 1,adgroup 3,ad 1,10,7,0.15,0,0
14-12-2020,campaign 1,adgroup 4,ad 2,2,1,0.01,0,0
14-12-2020,campaign 1,adgroup 1,ad 2,822,361,4.21,4,582.41
14-12-2020,campaign 1,adgroup 2,ad 2,9,5,0.06,0,0
14-12-2020,campaign 1,adgroup 3,ad 3,245,158,2.39,0,0
14-12-2020,campaign 1,adgroup 4,ad 3,4,2,0.02,0,0
14-12-2020,campaign 1,adgroup 1,ad 3,56,18,0.22,1,70
14-12-2020,campaign 1,adgroup 3,ad 4,43,22,0.34,0,0
14-12-2020,campaign 1,adgroup 3,ad 5,10,6,0.07,0,0
14-12-2020,campaign 1,adgroup 1,ad 32,225,89,1.04,4,744.6
14-12-2020,campaign 1,adgroup 1,ad 32,125,52,0.63,3,636.3
14-12-2020,campaign 1,adgroup 2,ad 32,11,5,0.08,0,0
14-12-2020,campaign 1,adgroup 3,ad 32,14,7,0.11,0,0
14-12-2020,campaign 1,adgroup 3,ad 32,296,147,1.96,3,518.45
14-12-2020,campaign 1,adgroup 4,ad 32,22,7,0.09,0,0
14-12-2020,campaign 1,adgroup 3,ad 6,222,110,1.21,2,163.3
14-12-2020,campaign 1,adgroup 1,ad 7,17,7,0.09,0,0
14-12-2020,campaign 1,adgroup 3,ad 7,16,8,0.12,0,0
14-12-2020,campaign 1,adgroup 3,ad 8,171,70,0.99,0,0
14-12-2020,campaign 1,adgroup 4,ad 10,2,1,0.01,0,0
14-12-2020,campaign 1,adgroup 1,ad 10,44,13,0.15,0,0
15-12-2020,campaign 1,adgroup 3,ad 1,17,14,0.16,0,0
15-12-2020,campaign 1,adgroup 1,ad 1,8,4,0.05,0,0
15-12-2020,campaign 1,adgroup 1,ad 2,704,318,3.66,5,408.4
15-12-2020,campaign 1,adgroup 4,ad 2,2,1,0.02,0,0
15-12-2020,campaign 1,adgroup 2,ad 2,17,8,0.11,0,0
15-12-2020,campaign 1,adgroup 1,ad 3,44,19,0.24,0,0
15-12-2020,campaign 1,adgroup 3,ad 3,231,108,1.7,2,184.46
15-12-2020,campaign 1,adgroup 3,ad 4,53,23,0.36,1,143.5
15-12-2020,campaign 1,adgroup 3,ad 5,23,9,0.12,0,0
15-12-2020,campaign 1,adgroup 1,ad 32,311,125,1.49,2,272
15-12-2020,campaign 1,adgroup 3,ad 32,303,144,1.89,6,691
15-12-2020,campaign 1,adgroup 3,ad 32,12,5,0.07,0,0
15-12-2020,campaign 1,adgroup 1,ad 32,19,9,0.09,0,0
15-12-2020,campaign 1,adgroup 2,ad 32,4,1,0.01,0,0
15-12-2020,campaign 1,adgroup 4,ad 32,8,4,0.04,0,0
15-12-2020,campaign 1,adgroup 3,ad 6,211,113,1.17,6,865.7
15-12-2020,campaign 1,adgroup 1,ad 7,18,8,0.08,0,0
15-12-2020,campaign 1,adgroup 3,ad 7,14,7,0.08,0,0
15-12-2020,campaign 1,adgroup 3,ad 8,151,72,0.97,0,0
15-12-2020,campaign 1,adgroup 2,ad 52,1,0,0,0,0
15-12-2020,campaign 1,adgroup 3,ad 52,49,17,0.28,0,0
15-12-2020,campaign 1,adgroup 1,ad 52,101,32,0.39,0,0
15-12-2020,campaign 1,adgroup 4,ad 52,3,1,0.01,0,0
15-12-2020,campaign 1,adgroup 1,ad 10,37,19,0.22,1,70
15-12-2020,campaign 1,adgroup 4,ad 10,1,0,0,0,0
16-12-2020,campaign 1,adgroup 4,ad 1,9,6,0.1,1,53
16-12-2020,campaign 1,adgroup 1,ad 1,5,1,0.01,0,0
16-12-2020,campaign 1,adgroup 3,ad 1,11,6,0.09,0,0
16-12-2020,campaign 1,adgroup 2,ad 2,16,6,0.07,0,0
16-12-2020,campaign 1,adgroup 4,ad 2,1,0,0,0,0
16-12-2020,campaign 1,adgroup 1,ad 2,800,375,4.46,7,1056.97
16-12-2020,campaign 1,adgroup 4,ad 3,3,2,0.04,0,0
16-12-2020,campaign 1,adgroup 1,ad 3,40,16,0.23,0,0
16-12-2020,campaign 1,adgroup 3,ad 3,253,104,1.64,1,69.6
16-12-2020,campaign 1,adgroup 3,ad 4,33,16,0.26,0,0
16-12-2020,campaign 1,adgroup 3,ad 5,10,2,0.02,0,0
16-12-2020,campaign 1,adgroup 1,ad 32,274,111,1.35,0,0
16-12-2020,campaign 1,adgroup 1,ad 32,22,19,0.23,0,0
16-12-2020,campaign 1,adgroup 3,ad 32,305,127,1.78,3,174.83
16-12-2020,campaign 1,adgroup 2,ad 32,6,4,0.05,0,0
16-12-2020,campaign 1,adgroup 2,ad 32,2,0,0,0,0
16-12-2020,campaign 1,adgroup 4,ad 32,7,2,0.03,1,406.8
16-12-2020,campaign 1,adgroup 3,ad 32,10,5,0.06,0,0
16-12-2020,campaign 1,adgroup 3,ad 6,240,120,1.27,5,702.78
16-12-2020,campaign 1,adgroup 1,ad 7,10,4,0.04,0,0
16-12-2020,campaign 1,adgroup 3,ad 7,21,15,0.23,1,67.11
16-12-2020,campaign 1,adgroup 2,ad 7,1,1,0.01,0,0
16-12-2020,campaign 1,adgroup 3,ad 8,165,65,0.86,1,345.1
16-12-2020,campaign 1,adgroup 2,ad 52,1,0,0,0,0
16-12-2020,campaign 1,adgroup 1,ad 52,155,61,0.74,0,0
16-12-2020,campaign 1,adgroup 3,ad 52,19,11,0.17,0,0
16-12-2020,campaign 1,adgroup 4,ad 52,3,0,0,0,0
16-12-2020,campaign 1,adgroup 1,ad 10,24,8,0.08,0,0
16-12-2020,campaign 1,adgroup 4,ad 10,1,0,0,0,0
17-12-2020,campaign 1,adgroup 3,ad 1,19,5,0.09,0,0
17-12-2020,campaign 1,adgroup 1,ad 1,11,2,0.02,0,0
17-12-2020,campaign 1,adgroup 4,ad 1,8,7,0.12,0,0
17-12-2020,campaign 1,adgroup 1,ad 2,823,396,4.6,13,1194
17-12-2020,campaign 1,adgroup 2,ad 2,15,3,0.04,0,0
17-12-2020,campaign 1,adgroup 4,ad 2,4,0,0,0,0
17-12-2020,campaign 1,adgroup 1,ad 3,20,8,0.1,1,53
17-12-2020,campaign 1,adgroup 4,ad 3,6,3,0.04,0,0
17-12-2020,campaign 1,adgroup 3,ad 3,249,131,2.01,1,228.3
17-12-2020,campaign 1,adgroup 3,ad 4,70,27,0.36,0,0
17-12-2020,campaign 1,adgroup 3,ad 5,24,12,0.15,0,0
17-12-2020,campaign 1,adgroup 2,ad 32,3,1,0.01,0,0
17-12-2020,campaign 1,adgroup 3,ad 32,242,102,1.35,3,230.4
17-12-2020,campaign 1,adgroup 1,ad 32,115,47,0.54,0,0
17-12-2020,campaign 1,adgroup 3,ad 32,14,9,0.11,0,0
17-12-2020,campaign 1,adgroup 4,ad 32,1,0,0,0,0
17-12-2020,campaign 1,adgroup 1,ad 32,113,38,0.42,2,98.2
17-12-2020,campaign 1,adgroup 4,ad 32,10,5,0.08,1,58.8
17-12-2020,campaign 1,adgroup 3,ad 6,239,137,1.43,2,144.76
17-12-2020,campaign 1,adgroup 3,ad 7,11,4,0.06,0,0
17-12-2020,campaign 1,adgroup 1,ad 7,12,6,0.07,0,0
17-12-2020,campaign 1,adgroup 3,ad 8,176,77,1,1,52.5
17-12-2020,campaign 1,adgroup 3,ad 52,68,29,0.4,0,0
17-12-2020,campaign 1,adgroup 1,ad 52,190,61,0.7,1,393
17-12-2020,campaign 1,adgroup 4,ad 10,1,0,0,0,0
17-12-2020,campaign 1,adgroup 1,ad 10,32,11,0.12,0,0
18-12-2020,campaign 1,adgroup 3,ad 1,15,7,0.07,0,0
18-12-2020,campaign 1,adgroup 4,ad 1,5,3,0.03,0,0
18-12-2020,campaign 1,adgroup 1,ad 1,9,4,0.04,0,0
18-12-2020,campaign 1,adgroup 1,ad 2,826,351,4.09,6,748.21
18-12-2020,campaign 1,adgroup 4,ad 2,4,2,0.02,0,0
18-12-2020,campaign 1,adgroup 2,ad 2,10,2,0.04,1,111
18-12-2020,campaign 1,adgroup 4,ad 3,7,5,0.14,0,0
18-12-2020,campaign 1,adgroup 1,ad 3,17,4,0.06,0,0
18-12-2020,campaign 1,adgroup 3,ad 3,288,153,2.16,2,238.2
18-12-2020,campaign 1,adgroup 3,ad 4,31,13,0.2,0,0
18-12-2020,campaign 1,adgroup 3,ad 5,8,5,0.07,0,0
18-12-2020,campaign 1,adgroup 4,ad 32,15,9,0.11,0,0
18-12-2020,campaign 1,adgroup 1,ad 32,138,53,0.62,2,95
18-12-2020,campaign 1,adgroup 2,ad 32,1,1,0.02,0,0
18-12-2020,campaign 1,adgroup 4,ad 32,2,2,0.02,0,0
18-12-2020,campaign 1,adgroup 3,ad 32,256,117,1.52,1,153.7
18-12-2020,campaign 1,adgroup 3,ad 32,37,24,0.32,1,115.4
18-12-2020,campaign 1,adgroup 1,ad 32,103,34,0.45,0,0
18-12-2020,campaign 1,adgroup 3,ad 6,229,125,1.35,5,404.53
18-12-2020,campaign 1,adgroup 3,ad 7,21,13,0.19,0,0
18-12-2020,campaign 1,adgroup 1,ad 7,23,9,0.1,0,0
18-12-2020,campaign 1,adgroup 3,ad 8,142,59,0.76,2,152.7
18-12-2020,campaign 1,adgroup 3,ad 52,34,17,0.29,0,0
18-12-2020,campaign 1,adgroup 1,ad 52,203,83,1.08,1,177.2
18-12-2020,campaign 1,adgroup 4,ad 52,5,0,0,0,0
18-12-2020,campaign 1,adgroup 1,ad 10,22,3,0.03,0,0
19-12-2020,campaign 1,adgroup 1,ad 1,14,4,0.04,0,0
19-12-2020,campaign 1,adgroup 4,ad 1,2,0,0,0,0
19-12-2020,campaign 1,adgroup 3,ad 1,11,6,0.09,0,0
19-12-2020,campaign 1,adgroup 1,ad 2,720,312,3.69,1,89.01
19-12-2020,campaign 1,adgroup 4,ad 2,3,0,0,0,0
19-12-2020,campaign 1,adgroup 2,ad 2,13,2,0.02,0,0
19-12-2020,campaign 1,adgroup 1,ad 3,18,5,0.06,0,0
19-12-2020,campaign 1,adgroup 3,ad 3,374,159,2.27,1,187.2
19-12-2020,campaign 1,adgroup 4,ad 3,8,4,0.06,0,0
19-12-2020,campaign 1,adgroup 3,ad 4,39,17,0.21,0,0
19-12-2020,campaign 1,adgroup 3,ad 5,9,4,0.04,0,0
19-12-2020,campaign 1,adgroup 4,ad 32,1,1,0.01,0,0
19-12-2020,campaign 1,adgroup 2,ad 32,1,0,0,0,0
19-12-2020,campaign 1,adgroup 3,ad 32,19,8,0.1,0,0
19-12-2020,campaign 1,adgroup 4,ad 32,9,7,0.1,0,0
19-12-2020,campaign 1,adgroup 1,ad 32,134,53,0.61,1,79
19-12-2020,campaign 1,adgroup 2,ad 32,6,2,0.02,0,0
19-12-2020,campaign 1,adgroup 1,ad 32,124,46,0.54,0,0
19-12-2020,campaign 1,adgroup 3,ad 32,246,99,1.57,1,149
19-12-2020,campaign 1,adgroup 3,ad 6,171,85,0.92,1,261.95
19-12-2020,campaign 1,adgroup 3,ad 7,20,11,0.11,0,0
19-12-2020,campaign 1,adgroup 2,ad 7,1,1,0.03,0,0
19-12-2020,campaign 1,adgroup 1,ad 7,20,10,0.11,2,350
19-12-2020,campaign 1,adgroup 3,ad 8,172,74,0.93,0,0
19-12-2020,campaign 1,adgroup 4,ad 52,1,0,0,0,0
19-12-2020,campaign 1,adgroup 1,ad 52,199,68,0.93,1,166
19-12-2020,campaign 1,adgroup 3,ad 52,26,11,0.14,0,0
19-12-2020,campaign 1,adgroup 1,ad 10,26,9,0.14,0,0
20-12-2020,campaign 1,adgroup 3,ad 1,12,9,0.13,1,138
20-12-2020,campaign 1,adgroup 1,ad 1,20,6,0.08,0,0
20-12-2020,campaign 1,adgroup 4,ad 1,1,0,0,0,0
20-12-2020,campaign 1,adgroup 1,ad 2,764,328,4.05,9,1506.33
20-12-2020,campaign 1,adgroup 4,ad 2,3,1,0.01,0,0
20-12-2020,campaign 1,adgroup 2,ad 2,19,9,0.11,0,0
20-12-2020,campaign 1,adgroup 1,ad 3,16,6,0.1,0,0
20-12-2020,campaign 1,adgroup 3,ad 3,338,162,2.1,2,187.15
20-12-2020,campaign 1,adgroup 4,ad 3,10,5,0.09,0,0
20-12-2020,campaign 1,adgroup 3,ad 4,39,19,0.25,1,102
20-12-2020,campaign 1,adgroup 3,ad 5,10,3,0.03,0,0
20-12-2020,campaign 1,adgroup 2,ad 32,3,1,0.01,0,0
20-12-2020,campaign 1,adgroup 4,ad 32,6,2,0.02,0,0
20-12-2020,campaign 1,adgroup 3,ad 32,10,4,0.06,0,0
20-12-2020,campaign 1,adgroup 3,ad 32,273,123,1.63,1,78.3
20-12-2020,campaign 1,adgroup 1,ad 32,100,46,0.62,2,148.91
20-12-2020,campaign 1,adgroup 1,ad 32,101,48,0.58,0,0
20-12-2020,campaign 1,adgroup 4,ad 32,1,1,0.02,0,0
20-12-2020,campaign 1,adgroup 3,ad 6,198,112,1.15,2,251
20-12-2020,campaign 1,adgroup 1,ad 7,20,6,0.07,0,0
20-12-2020,campaign 1,adgroup 3,ad 7,20,11,0.11,0,0
20-12-2020,campaign 1,adgroup 3,ad 8,196,83,1.06,0,0
20-12-2020,campaign 1,adgroup 3,ad 52,40,14,0.22,0,0
20-12-2020,campaign 1,adgroup 1,ad 52,216,82,1.09,1,55
20-12-2020,campaign 1,adgroup 4,ad 52,1,0,0,0,0
20-12-2020,campaign 1,adgroup 1,ad 10,28,10,0.14,0,0
21-12-2020,campaign 1,adgroup 3,ad 1,13,9,0.14,0,0
21-12-2020,campaign 1,adgroup 1,ad 1,19,5,0.05,0,0
21-12-2020,campaign 1,adgroup 4,ad 1,2,0,0,0,0
21-12-2020,campaign 1,adgroup 4,ad 2,10,3,0.03,0,0
21-12-2020,campaign 1,adgroup 2,ad 2,17,9,0.11,0,0
21-12-2020,campaign 1,adgroup 1,ad 2,873,359,4.31,9,721.7
21-12-2020,campaign 1,adgroup 2,ad 3,1,1,0.01,0,0
21-12-2020,campaign 1,adgroup 4,ad 3,11,6,0.09,0,0
21-12-2020,campaign 1,adgroup 1,ad 3,20,8,0.09,0,0
21-12-2020,campaign 1,adgroup 3,ad 3,333,150,2.05,0,0
21-12-2020,campaign 1,adgroup 3,ad 4,28,9,0.24,0,0
21-12-2020,campaign 1,adgroup 3,ad 5,13,5,0.05,0,0
21-12-2020,campaign 1,adgroup 4,ad 32,10,2,0.02,0,0
21-12-2020,campaign 1,adgroup 2,ad 32,1,0,0,0,0
21-12-2020,campaign 1,adgroup 3,ad 32,47,22,0.27,2,99
21-12-2020,campaign 1,adgroup 1,ad 32,110,51,0.63,0,0
21-12-2020,campaign 1,adgroup 1,ad 32,146,70,0.85,2,539.8
21-12-2020,campaign 1,adgroup 4,ad 32,1,1,0.02,0,0
21-12-2020,campaign 1,adgroup 3,ad 32,314,137,1.81,2,253.6
21-12-2020,campaign 1,adgroup 3,ad 6,304,162,1.7,6,968.55
21-12-2020,campaign 1,adgroup 2,ad 7,3,3,0.03,0,0
21-12-2020,campaign 1,adgroup 1,ad 7,15,5,0.05,0,0
21-12-2020,campaign 1,adgroup 3,ad 7,20,10,0.11,0,0
21-12-2020,campaign 1,adgroup 3,ad 8,213,89,1.07,6,497.1
21-12-2020,campaign 1,adgroup 1,ad 52,203,76,0.99,1,156
21-12-2020,campaign 1,adgroup 3,ad 52,27,11,0.15,0,0
21-12-2020,campaign 1,adgroup 4,ad 52,1,1,0.02,0,0
21-12-2020,campaign 1,adgroup 1,ad 10,26,12,0.17,2,636
21-12-2020,campaign 1,adgroup 4,ad 10,2,1,0.01,0,0
22-12-2020,campaign 1,adgroup 4,ad 1,5,3,0.03,0,0
22-12-2020,campaign 1,adgroup 3,ad 1,15,10,0.15,0,0
22-12-2020,campaign 1,adgroup 2,ad 1,1,0,0,0,0
22-12-2020,campaign 1,adgroup 1,ad 1,15,6,0.07,0,0
22-12-2020,campaign 1,adgroup 4,ad 2,2,1,0.01,0,0
22-12-2020,campaign 1,adgroup 1,ad 2,786,350,4.19,6,477.08
22-12-2020,campaign 1,adgroup 2,ad 2,13,6,0.09,0,0
22-12-2020,campaign 1,adgroup 4,ad 3,9,2,0.03,0,0
22-12-2020,campaign 1,adgroup 3,ad 3,365,153,2.07,7,670.89
22-12-2020,campaign 1,adgroup 1,ad 3,11,3,0.06,0,0
22-12-2020,campaign 1,adgroup 3,ad 4,39,16,0.24,0,0
22-12-2020,campaign 1,adgroup 3,ad 5,14,10,0.12,0,0
22-12-2020,campaign 1,adgroup 3,ad 32,39,13,0.14,1,75.6
22-12-2020,campaign 1,adgroup 1,ad 32,145,51,0.6,0,0
22-12-2020,campaign 1,adgroup 1,ad 32,128,57,0.69,1,271
22-12-2020,campaign 1,adgroup 2,ad 32,1,1,0.03,1,97
22-12-2020,campaign 1,adgroup 4,ad 32,2,0,0,0,0
22-12-2020,campaign 1,adgroup 4,ad 32,11,6,0.08,0,0
22-12-2020,campaign 1,adgroup 3,ad 32,291,117,1.5,1,137.2
22-12-2020,campaign 1,adgroup 3,ad 6,275,154,1.65,6,1226.81
22-12-2020,campaign 1,adgroup 3,ad 7,20,9,0.12,0,0
22-12-2020,campaign 1,adgroup 1,ad 7,15,6,0.06,0,0
22-12-2020,campaign 1,adgroup 3,ad 8,185,59,0.7,0,0
22-12-2020,campaign 1,adgroup 3,ad 53,9,3,0.04,0,0
22-12-2020,campaign 1,adgroup 2,ad 53,1,0,0,0,0
22-12-2020,campaign 1,adgroup 1,ad 53,67,21,0.23,0,0
22-12-2020,campaign 1,adgroup 3,ad 54,47,19,0.29,0,0
22-12-2020,campaign 1,adgroup 1,ad 54,278,103,1.25,0,0
22-12-2020,campaign 1,adgroup 4,ad 54,1,1,0.01,0,0
22-12-2020,campaign 1,adgroup 2,ad 54,2,1,0.01,0,0
22-12-2020,campaign 1,adgroup 4,ad 52,1,0,0,0,0
22-12-2020,campaign 1,adgroup 3,ad 52,6,2,0.02,0,0
22-12-2020,campaign 1,adgroup 1,ad 52,37,15,0.19,0,0
22-12-2020,campaign 1,adgroup 1,ad 10,33,10,0.12,0,0
23-12-2020,campaign 1,adgroup 2,ad 1,1,0,0,0,0
23-12-2020,campaign 1,adgroup 3,ad 1,13,8,0.11,0,0
23-12-2020,campaign 1,adgroup 1,ad 1,10,3,0.03,0,0
23-12-2020,campaign 1,adgroup 4,ad 1,1,0,0,0,0
23-12-2020,campaign 1,adgroup 1,ad 2,822,313,3.64,4,346.7
23-12-2020,campaign 1,adgroup 4,ad 2,1,1,0.01,0,0
23-12-2020,campaign 1,adgroup 2,ad 2,15,3,0.05,0,0
23-12-2020,campaign 1,adgroup 3,ad 3,364,167,2.21,1,108
23-12-2020,campaign 1,adgroup 4,ad 3,2,0,0,0,0
23-12-2020,campaign 1,adgroup 1,ad 3,20,7,0.08,0,0
23-12-2020,campaign 1,adgroup 3,ad 4,39,19,0.25,1,264
23-12-2020,campaign 1,adgroup 3,ad 5,10,3,0.04,0,0
23-12-2020,campaign 1,adgroup 4,ad 32,10,4,0.05,0,0
23-12-2020,campaign 1,adgroup 2,ad 32,4,3,0.04,0,0
23-12-2020,campaign 1,adgroup 1,ad 32,97,37,0.44,0,0
23-12-2020,campaign 1,adgroup 3,ad 32,321,136,1.77,3,406
23-12-2020,campaign 1,adgroup 1,ad 32,188,74,0.9,3,224.8
23-12-2020,campaign 1,adgroup 3,ad 32,49,17,0.23,0,0
23-12-2020,campaign 1,adgroup 4,ad 32,3,2,0.03,0,0
23-12-2020,campaign 1,adgroup 3,ad 6,249,137,1.47,1,60
23-12-2020,campaign 1,adgroup 1,ad 7,31,15,0.18,0,0
23-12-2020,campaign 1,adgroup 3,ad 7,26,11,0.15,0,0
23-12-2020,campaign 1,adgroup 3,ad 8,146,49,0.7,0,0
23-12-2020,campaign 1,adgroup 1,ad 53,48,22,0.25,0,0
23-12-2020,campaign 1,adgroup 4,ad 53,1,0,0,0,0
23-12-2020,campaign 1,adgroup 2,ad 53,1,1,0.01,0,0
23-12-2020,campaign 1,adgroup 3,ad 53,22,11,0.14,0,0
23-12-2020,campaign 1,adgroup 2,ad 54,1,0,0,0,0
23-12-2020,campaign 1,adgroup 3,ad 54,20,8,0.11,0,0
23-12-2020,campaign 1,adgroup 4,ad 54,4,2,0.03,0,0
23-12-2020,campaign 1,adgroup 1,ad 54,306,95,1.21,3,370.4
23-12-2020,campaign 1,adgroup 1,ad 10,43,10,0.16,0,0
24-12-2020,campaign 1,adgroup 3,ad 1,20,9,0.12,1,57
24-12-2020,campaign 1,adgroup 1,ad 1,25,11,0.15,0,0
24-12-2020,campaign 1,adgroup 4,ad 1,6,2,0.03,0,0
24-12-2020,campaign 1,adgroup 1,ad 2,781,307,3.67,3,116
24-12-2020,campaign 1,adgroup 2,ad 2,8,4,0.04,0,0
24-12-2020,campaign 1,adgroup 4,ad 2,1,1,0.01,0,0
24-12-2020,campaign 1,adgroup 3,ad 3,290,119,1.7,0,0
24-12-2020,campaign 1,adgroup 2,ad 3,2,0,0,0,0
24-12-2020,campaign 1,adgroup 4,ad 3,11,6,0.09,0,0
24-12-2020,campaign 1,adgroup 1,ad 3,31,10,0.14,0,0
24-12-2020,campaign 1,adgroup 3,ad 4,31,13,0.17,0,0
24-12-2020,campaign 1,adgroup 3,ad 5,19,7,0.1,0,0
24-12-2020,campaign 1,adgroup 3,ad 32,78,37,0.55,0,0
24-12-2020,campaign 1,adgroup 4,ad 32,1,1,0.01,0,0
24-12-2020,campaign 1,adgroup 3,ad 32,269,103,1.3,6,520.92
24-12-2020,campaign 1,adgroup 1,ad 32,126,56,0.69,1,41.15
24-12-2020,campaign 1,adgroup 4,ad 32,14,5,0.06,0,0
